Det Noun Lemma UniFreq BigFreq BigSurp File Turn Start Stop LengthSeconds LengthOrth IU Speaker IUPos IU_len_words relative_IUPos IU_len_secs speech_rate unique_chunk_number POS newIUPos
a crusade crusade 944 342 1.01531542908 SBC017.trn 137 385.7 386.26 0.56 7 25041 JIM 8 8 1.0 1.00999999999999 7.92079207920799 20342 NOUN 3.0
the time time 641669 110244 1.76137650333 SBC021.trn 256 1151.877 1152.247 0.37 4 30729 WALT 4 9 0.444444444444444 2.05999999999995 4.3689320388350685 25686 NOUN 3.0
a clothes clothe 21310 109 5.27558384286 SBC013.trn 936 999.31 999.57 0.26 7 16347 MARCI 3 19 0.157894736842105 2.0 9.5 14551 NOUN 2.0
the commercials commercial 1948 353 1.70809042727 SBC052.trn 305 743.372 743.822 0.45 11 72763 DARLENE 2 4 0.5 1.10000000000002 3.63636363636356 64464 NOUN 1.0
a strain strain 3736 511 1.98940120915 SBC029.trn 418 1133.0 1133.44 0.44 6 41435 SETH 6 8 0.75 1.98000000000002 4.040404040404002 35681 NOUN 5.0
that spring spring 32921 597 4.00994891761 SBC011.trn 459 1192.76 1193.29 0.53 6 13886 SAM 3 14 0.214285714285714 3.3599999999999 4.16666666666679 12344 NOUN 2.0
a window window 42129 4328 2.27563079811 SBC049.trn 175 280.392 280.562 0.17 6 67148 DAN 5 11 0.454545454545455 0.9189999999999828 11.969532100109 59301 NOUN 4.0
the kid kid 27465 6626 1.42191116292 SBC037.trn 356 921.167 921.427 0.26 3 52930 KATE 17 19 0.8947368421052628 1.13 16.8141592920355 46141 NOUN 1.0
this guy guy 64600 10225 1.84337870886 SBC006.trn 402 1072.51 1072.67 0.16 3 7586 ALINA 2 5 0.4 1.3500000000001398 3.70370370370333 6441 NOUN 1.0
that roof roof 12021 66 5.20475565728 SBC049.trn 439 686.975 687.105 0.13 4 67604 LUCY 2 3 0.666666666666667 0.600000000000023 4.99999999999981 59717 NOUN 1.0
those things thing 205813 7506 3.31126528882 SBC038.trn 94 1240.287 1240.527 0.24 6 54506 BEN 17 18 0.944444444444444 1.19400000000019 15.075376884419699 47607 NOUN 3.0
a leader leader 31776 4069 2.05531401884 SBC017.trn 177 543.38 543.93 0.55 6 25203 MICHAEL 2 11 0.181818181818182 1.20999999999992 9.090909090909669 20499 NOUN 1.0
the saints saint 1720 909 0.63773447563 SBC020.trn 44 1296.435 1297.025 0.59 6 29811 JEFF 12 12 1.0 3.75 3.2 24835 NOUN 11.0
the lady lady 15625 2566 1.80652392943 SBC026.trn 30 368.742 369.002 0.26 4 35118 PATTY 2 6 0.33333333333333304 1.20999999999998 4.9586776859505 29765 NOUN 1.0
the statue statue 3504 1929 0.596903439151 SBC058.trn 28 91.167 91.877 0.71 6 78602 STEVEN 3 5 0.6 1.93501000000001 2.58396597433604 69943 NOUN 1.0
that contract contract 18131 263 4.23322442725 SBC038.trn 8 650.756 651.286 0.53 8 54252 BEN 15 23 0.652173913043478 3.51999999999998 6.534090909090941 47374 NOUN 2.0
a gem gem 550 214 0.943942263205 SBC047.trn 306 870.363 870.893 0.53 3 65418 FRED 3 3 1.0 0.721000000000004 4.16088765603327 57756 NOUN 2.0
a jazz jazz 4280 627 1.92076174794 SBC002.trn 168 244.42 244.78 0.36 4 1561 HAROLD 35 45 0.7777777777777779 2.25 20.0 938 NOUN 6.0
the season season 65175 14029 1.53594934408 SBC060.trn 6 97.946 98.386 0.44 6 82413 ALAN 2 5 0.4 1.62 3.0864197530864104 73458 NOUN 1.0
the barn barn 4616 2921 0.4576025058 SBC018.trn 0 1.555 2.275 0.72 4 25827 MARCIA 3 4 0.75 0.864966 4.62445922729911 21105 NOUN 2.0
the surgery surgery 15919 1829 2.16374399496 SBC052.trn 465 1129.387 1129.777 0.39 7 73180 DARLENE 17 17 1.0 2.30399999999986 7.37847222222267 64847 NOUN 10.0
the fish fish 32361 6928 1.5413828228 SBC015.trn 776 1220.77 1221.16 0.39 4 21239 JOANNE 10 10 1.0 1.4700000000000302 6.80272108843525 16820 NOUN 5.0
any kind kind 151774 6932 3.08624420044 SBC038.trn 5 593.195 593.355 0.16 4 54216 AUD 10 12 0.833333333333333 1.63890000000004 7.321984257733692 47339 NOUN 2.0
the city city 118144 64678 0.602483106669 SBC026.trn 13 185.822 186.212 0.39 4 35016 GRANT 3 3 1.0 1.31100000000001 2.28832951945079 29664 NOUN 2.0
a recipe recipe 5719 1312 1.47224127441 SBC059.trn 951 1438.646 1439.086 0.44 6 82102 WESS 18 21 0.857142857142857 3.0049999999998795 6.98835274542457 73167 NOUN 3.0
the afternoon afternoon 30407 6989 1.47033536057 SBC041.trn 214 776.63 777.39 0.76 9 58514 PAIGE 5 5 1.0 1.93999999999994 2.57731958762894 51298 NOUN 4.0
some power power 110432 265 6.03242539991 SBC012.trn 22 78.23 78.59 0.36 5 14013 MONTOYA 20 20 1.0 2.4000000000000097 8.333333333333309 12425 NOUN 8.0
the morning morning 113198 24362 1.53611395649 SBC001.trn 43 670.55 670.97 0.42 7 603 LYNNE 16 16 1.0 2.52999999999997 6.32411067193683 599 NOUN 5.0
that tower tower 6891 82 4.43125224409 SBC025.trn 0 999.548 999.888 0.34 5 34731 FOSTER 7 8 0.875 2.06000000000006 3.88349514563096 29389 NOUN 6.0
this foot foot 24716 27 6.81936922018 SBC057.trn 287 1407.99 1408.18 0.19 4 78413 JED 11 11 1.0 3.34500000000003 3.2884902840059502 69763 NOUN 5.0
the turbine turbine 1156 325 1.2688958669 SBC038.trn 27 877.75 878.08 0.33 7 53645 BEN 3 4 0.75 0.670000000000073 5.9701492537307 46790 NOUN 2.0
the document document 7824 2207 1.26556180546 SBC012.trn 110 862.91 863.47 0.56 8 14523 FRANK 7 9 0.7777777777777779 2.47000000000003 3.64372469635624 12932 NOUN 5.0
the ones one 38116 14038 0.998866203178 SBC009.trn 140 676.77 676.94 0.17 4 11473 NATHAN 6 12 0.5 1.5 8.0 10121 NOUN 5.0
the evening evening 36178 9489 1.33831796629 SBC003.trn 139 248.9 249.15 0.25 7 2979 ROY 7 12 0.583333333333333 1.5 8.0 2220 NOUN 3.0
the news news 101610 18227 1.71823794425 SBC036.trn 533 837.55 837.72 0.17 4 50481 MARIE 7 11 0.6363636363636359 1.33000000000004 8.27067669172907 43962 NOUN 6.0
the room room 145754 38298 1.33652259361 SBC039.trn 497 1377.602 1378.0220000000004 0.42 4 57108 AMY 6 6 1.0 1.45299999999997 4.129387474191399 49977 NOUN 5.0
the sewing sewing 1089 254 1.45568085591 SBC007.trn 206 963.15 963.41 0.26 6 9410 MARY 8 9 0.8888888888888891 1.75 5.14285714285714 8182 NOUN 3.0
the sliders slider 57 34 0.516690743218 SBC049.trn 401 590.508 591.248 0.74 7 67526 LUCY 5 5 1.0 1.15000000000009 4.3478260869561804 59647 NOUN 4.0
a diamond diamond 2591 791 1.18650121279 SBC024.trn 281 1369.332 1369.7420000000004 0.41 7 34015 DAN 7 9 0.7777777777777779 1.0809999999999 8.32562442183238 28699 NOUN 5.0
a doctor doctor 33886 8626 1.36822105151 SBC019.trn 513 919.0 919.3199 0.3199 6 27854 FRANK 8 10 0.8 1.40999999999997 7.0921985815604405 22952 NOUN 5.0
a picture picture 39230 9146 1.45612513499 SBC019.trn 697 1291.98 1292.43 0.45 7 28205 FRANK 10 15 0.666666666666667 2.77999999999997 5.39568345323746 23255 NOUN 4.0
a group group 125845 25146 1.61035215278 SBC060.trn 126 1138.669 1138.859 0.19 5 83130 ALAN 24 31 0.7741935483870971 2.84999999999991 10.877192982456501 74157 NOUN 3.0
the essence essence 6909 3228 0.760962159099 SBC012.trn 97 671.38 671.62 0.24 7 14396 MONTOYA 10 15 0.666666666666667 2.23000000000002 6.72645739910308 12806 NOUN 3.0
the family family 163389 36125 1.50914871427 SBC045.trn 194 983.006 983.326 0.32 6 63267 CORINNA 12 14 0.857142857142857 3.12400000000002 4.4814340588988095 55747 NOUN 6.0
the ice ice 24271 7459 1.17986086505 SBC013.trn 1324 1374.68 1374.9 0.22 3 16907 KENDRA 12 13 0.923076923076923 1.1400000000001 11.403508771928804 15030 NOUN 2.0
the warranty warranty 684 192 1.27046254559 SBC048.trn 110 157.765 158.195 0.43 8 65859 JUDY 2 5 0.4 1.28899999999999 3.8789759503491497 58166 NOUN 1.0
the theatre theatre 1086 391 1.02154894051 SBC055.trn 108 1263.781 1264.201 0.42 7 75719 WOOD 5 6 0.833333333333333 2.36099999999988 2.54129606099124 67245 NOUN 4.0
the mind mind 83400 5992 2.63322306315 SBC003.trn 102 179.02 179.45 0.43 4 2917 ROY 4 4 1.0 3.5 1.14285714285714 2163 NOUN 3.0
a guy guy 64600 12420 1.64890633428 SBC032.trn 296 356.361 356.571 0.21 3 45263 TOM_2 5 8 0.625 2.10000000000002 3.80952380952377 39234 NOUN 4.0
the reverend reverend 2558 1872 0.312218325101 SBC019.trn 457 859.9171 860.2669999999998 0.3499 8 27770 MELISSA 11 11 1.0 1.94000000000005 5.67010309278335 22879 NOUN 10.0
a shot shot 41306 5566 2.00433110476 SBC036.trn 216 378.149 378.489 0.34 4 49936 MARIE 8 8 1.0 1.92199999999997 4.16233090530704 43468 NOUN 5.0
the skeleton skeleton 1252 620 0.702778073621 SBC001.trn 13 120.89 121.65 0.76 8 106 LYNNE 5 10 0.5 3.0 3.3333333333333304 105 NOUN 2.0
the gospel gospel 3293 1988 0.50466989516 SBC025.trn 0 1019.834 1020.364 0.53 6 34741 FOSTER 7 10 0.7 2.77700000000004 3.60100828231899 29399 NOUN 6.0
the one one 887537 54758 2.78552673388 SBC038.trn 70 1131.0 1131.11 0.11 3 53751 BEN 7 14 0.5 1.56299999999987 8.95713371721121 46887 NOUN 4.0
a while while 99148 24420 1.40121121462 SBC041.trn 208 734.9889999999998 735.4889999999998 0.5 5 58481 PAIGE 6 7 0.857142857142857 2.5150000000001 2.78330019880705 51267 NOUN 3.0
the feathers feather 2119 374 1.73444376085 SBC039.trn 462 1280.423 1281.333 0.91 8 57033 KIRSTEN 6 6 1.0 1.62000000000012 3.70370370370343 49904 NOUN 5.0
a liquid liquid 7031 703 2.30272733039 SBC027.trn 76 550.14 550.61 0.47 6 37177 PHIL 10 10 1.0 1.87 5.347593582887691 31750 NOUN 4.0
the weight weight 31809 6494 1.58887059493 SBC048.trn 296 428.359 428.689 0.33 6 66153 LEA 3 3 1.0 0.9300000000000072 3.2258064516128795 58415 NOUN 2.0
a wife wife 69528 2923 3.16911906301 SBC023.trn 161 335.4 335.64 0.24 4 32114 LINDA 2 3 0.666666666666667 1.05700000000002 2.8382213812677004 26964 NOUN 1.0
the stars star 26690 7758 1.2355643944 SBC028.trn 595 1214.165 1214.755 0.59 5 38719 JEFF 7 8 0.875 1.82999999999993 4.37158469945373 33170 NOUN 6.0
the thoughts thought 15370 804 2.95057356735 SBC017.trn 64 191.205 191.655 0.45 8 24842 MICHAEL 6 10 0.6 2.23999999999998 4.46428571428575 20151 NOUN 5.0
each one one 887537 4690 5.24301762816 SBC040.trn 0 13.639 13.829 0.19 3 57278 KIRSTEN 8 8 1.0 1.55 5.16129032258064 50134 NOUN 7.0
the coffee coffee 22267 4016 1.71281937943 SBC050.trn 405 853.291 853.6510000000002 0.36 6 70137 NANCY 2 5 0.4 1.62900000000002 3.0693677102516497 62041 NOUN 1.0
the kind kind 151774 27053 1.72459466742 SBC015.trn 298 507.005 507.165 0.16 4 20284 KEN 11 16 0.6875 1.03499999999997 15.4589371980681 15941 NOUN 3.0
a wife wife 69528 2923 3.16911906301 SBC003.trn 697 1332.83 1333.23 0.4 4 4042 PETE 7 11 0.6363636363636359 2.79999999999995 3.92857142857149 3213 NOUN 6.0
the outside outside 59433 9601 1.82298236794 SBC049.trn 22 41.46100000000001 41.761 0.3 7 66859 LUCY 11 23 0.4782608695652171 1.95302 11.7766331117961 59029 NOUN 6.0
this time time 641669 36570 2.86484436225 SBC038.trn 131 1450.442 1450.692 0.25 4 54642 AUD_2 2 4 0.5 0.720000000000027 5.55555555555534 47737 NOUN 1.0
this ice ice 24271 85 5.65438624451 SBC013.trn 1326 1375.85 1376.05 0.2 3 16909 KENDRA 3 4 0.75 0.6200000000001179 6.45161290322458 15032 NOUN 2.0
a whip whip 2708 324 2.12322211824 SBC005.trn 182 706.5 706.84 0.34 4 6027 DARRYL 4 7 0.5714285714285711 1.57000000000005 4.45859872611451 5029 NOUN 3.0
the temperature temperature 12897 3477 1.31082487316 SBC038.trn 4 565.158 565.488 0.33 11 53535 BEN 29 44 0.659090909090909 2.9760000000000004 14.784946236559101 46690 NOUN 1.0
this book book 91968 5805 2.76272107531 SBC019.trn 560 993.335 993.535 0.2 4 27929 MELISSA 10 10 1.0 1.67999999999995 5.95238095238113 23011 NOUN 9.0
the library library 11809 5680 0.731910719886 SBC023.trn 490 796.52 797.08 0.56 7 32616 # 7 8 0.875 1.37 5.83941605839414 27414 NOUN 6.0
a diploma diploma 1214 256 1.55649852714 SBC019.trn 250 518.534 519.374 0.84 7 27462 MELISSA 5 7 0.7142857142857142 1.346 5.2005943536404 22618 NOUN 4.0
the bay bay 8912 3998 0.801604447107 SBC052.trn 81 198.548 198.738 0.19 3 72218 DARLENE 2 3 0.666666666666667 0.695999999999998 4.3103448275862215 63952 NOUN 1.0
this work work 288331 3543 4.39913529986 SBC026.trn 90 940.289 940.599 0.31 4 35494 DAN 10 10 1.0 1.27199999999993 7.86163522012619 30127 NOUN 4.0
this thing thing 180009 7893 3.12703055891 SBC037.trn 140 288.534 288.724 0.19 5 52548 DOLORES 3 5 0.6 1.05000000000001 4.76190476190471 45803 NOUN 2.0
the one one 887537 54758 2.78552673388 SBC004.trn 543 1080.35 1080.63 0.28 3 5480 SHARON 4 5 0.8 1.19000000000005 4.2016806722687114 4523 NOUN 3.0
the lord lord 3564 1534 0.843004806663 SBC021.trn 270 1216.803 1217.143 0.34 4 30775 WALT 6 6 1.0 1.8670000000001896 3.21371183717161 25728 NOUN 5.0
the office office 77241 15988 1.57509196329 SBC004.trn 244 418.45 418.86 0.41 6 4778 CAROLYN 13 13 1.0 1.70999999999998 7.60233918128664 3879 NOUN 6.0
the information information 109877 13679 2.08349974824 SBC035.trn 213 337.6880000000001 338.5680000000001 0.88 11 48565 STEPHANIE 4 8 0.5 1.9329999999999896 4.13864459389552 42215 NOUN 1.0
the living living 68045 11765 1.75504022883 SBC049.trn 139 199.281 199.611 0.33 6 67069 LUCY 9 10 0.9 1.41 7.092198581560299 59225 NOUN 8.0
that language language 40616 681 4.08835505048 SBC033.trn 475 542.581 543.251 0.67 8 47352 MARY 4 12 0.33333333333333304 2.572 4.6656298600311 41103 NOUN 3.0
this apartment apartment 20011 282 4.2621303304 SBC003.trn 577 1069.27 1069.69 0.42 9 3779 PETE 4 5 0.8 1.45000000000005 3.44827586206886 2971 NOUN 3.0
a type type 33948 2162 2.75379622289 SBC029.trn 25 78.57 78.79 0.22 4 40594 LARRY 8 17 0.470588235294118 4.72 3.60169491525424 34868 NOUN 1.0
a job job 103435 18018 1.74757213787 SBC038.trn 2 544.159 544.369 0.21 3 54191 BEN 16 19 0.842105263157895 1.24000000000001 15.3225806451612 47314 NOUN 2.0
a v v 4521 71 4.15380861025 SBC027.trn 67 447.09 447.17 0.08 1 37117 ENVIRONMENT 6 9 0.666666666666667 3.13 2.87539936102237 31693 NOUN 5.0
the cheese cheese 14300 1090 2.57408184102 SBC058.trn 418 1430.1129999999996 1430.443 0.33 6 80400 STEVEN 9 12 0.75 2.95399999999995 4.06228842247806 71612 NOUN 7.0
the caribbean caribbean 4616 3559 0.260048922678 SBC015.trn 126 210.545 211.415 0.87 9 19900 LENORE 9 10 0.9 1.54000000000002 6.49350649350641 15593 NOUN 2.0
that note note 27546 623 3.78906609469 SBC042.trn 272 827.437 828.6569999999998 1.22 4 59416 GEMINI 8 8 1.0 12.694999999999899 0.63016935801497 52126 NOUN 4.0
a conversation conversation 22586 3939 1.74640336131 SBC030.trn 38 1409.979 1410.769 0.79 12 42445 DANNY 6 6 1.0 1.56999999999994 3.82165605095557 36674 NOUN 5.0
the alternative alternative 17733 2395 2.00204407965 SBC032.trn 92 77.285 77.825 0.54 11 44913 TOM_1 6 6 1.0 1.307 4.59066564651874 38911 NOUN 5.0
this time time 641669 36570 2.86484436225 SBC010.trn 170 407.1 407.34 0.24 4 12287 PHIL 10 14 0.7142857142857142 1.15000000000003 12.1739130434779 10892 NOUN 2.0
this information information 109877 3990 3.31557032744 SBC039.trn 46 120.34 121.13 0.79 11 56066 AMY 6 6 1.0 1.8499999999999897 3.24324324324325 49030 NOUN 5.0
the side side 115248 19831 1.75983995824 SBC049.trn 598 971.167 971.387 0.22 4 69167 ANNETTE 7 10 0.7 1.09999999999991 9.09090909090984 61161 NOUN 3.0
every week week 139554 3168 3.78535114918 SBC049.trn 697 1120.369 1120.539 0.17 4 68067 LUCY 3 3 1.0 0.549999999999955 5.4545454545459116 60148 NOUN 2.0
a bit bit 73184 35055 0.736058561181 SBC044.trn 309 1487.4520000000002 1487.652 0.2 3 62337 CAM 5 6 0.833333333333333 1.3999999999998602 4.2857142857147 54873 NOUN 4.0
a kind kind 151774 17756 2.14566908532 SBC051.trn 544 998.236 998.836 0.6 4 71440 SEAN 11 13 0.8461538461538459 0.970000000000027 13.402061855669697 63241 NOUN 1.0
a construction construction 17288 1145 2.7146079822 SBC032.trn 941 1467.94 1468.72 0.78 12 46446 TOM_3 5 8 0.625 3.2049999999999303 2.49609984399382 40323 NOUN 2.0
the decks deck 652 295 0.793069205587 SBC016.trn 119 239.127 239.437 0.31 5 23374 BRAD 8 8 1.0 1.48000000000002 5.40540540540534 18797 NOUN 7.0
a drainage drainage 945 150 1.8405496334 SBC038.trn 94 1234.328 1234.678 0.35 8 53834 BEN 24 25 0.96 1.18000000000006 21.186440677965 46967 NOUN 3.0
the morning morning 113198 24362 1.53611395649 SBC043.trn 338 1034.002 1034.392 0.39 7 60600 ALICE 4 5 0.8 0.910000000000082 5.494505494505 53235 NOUN 3.0
the guy guy 64600 14573 1.48904390924 SBC049.trn 177 280.461 280.671 0.21 3 68423 LUCY 8 8 1.0 0.609999999999957 13.1147540983616 60477 NOUN 7.0
the temperature temperature 12897 3477 1.31082487316 SBC027.trn 76 583.64 584.14 0.5 11 37200 PHIL 5 9 0.555555555555556 2.3299999999999303 3.8626609442061297 31773 NOUN 4.0
a month month 65293 20889 1.13966212836 SBC034.trn 157 764.4010000000002 764.685 0.284 5 47886 SCOTT 14 14 1.0 4.2238999999999605 3.3144724070172407 41585 NOUN 13.0
the rays ray 2556 457 1.7215154246 SBC018.trn 131 472.66 472.89 0.23 4 26790 MARCIA 3 5 0.6 1.39999999999998 3.57142857142863 21999 NOUN 2.0
the pharmacy pharmacy 962 401 0.875053023359 SBC011.trn 112 290.96 291.47 0.51 8 13174 SAM 7 7 1.0 2.8600000000000096 2.44755244755244 11712 NOUN 6.0
the way way 419794 134756 1.13629837906 SBC032.trn 611 918.407 918.557 0.15 3 45862 TOM_2 2 4 0.5 0.620000000000005 6.451612903225759 39782 NOUN 1.0
a lady lady 15625 1826 2.14674441345 SBC008.trn 244 507.63 508.1 0.47 4 10124 RICKIE 4 6 0.666666666666667 0.800000000000011 7.499999999999889 8849 NOUN 3.0
a problem problem 113318 21650 1.65519257122 SBC029.trn 132 322.13 322.52 0.39 7 40807 SETH 7 9 0.7777777777777779 1.73000000000002 5.202312138728269 35076 NOUN 6.0
any money money 156098 2045 4.33508622564 SBC043.trn 181 634.056 634.2959999999998 0.24 5 60224 ANNETTE 10 12 0.833333333333333 1.33999999999992 8.955223880597561 52890 NOUN 4.0
the wilderness wilderness 4654 2280 0.713551621914 SBC030.trn 38 1138.605 1139.405 0.8 10 43094 DANNY 8 8 1.0 2.41499999999996 3.31262939958597 37310 NOUN 7.0
the test test 45693 9148 1.60840983714 SBC009.trn 228 1159.75 1160.35 0.6 4 11705 NATHAN 13 13 1.0 2.09999999999991 6.190476190476461 10346 NOUN 12.0
some dinner dinner 28172 109 5.55473597364 SBC051.trn 132 227.014 227.18400000000003 0.17 6 70598 FRAN 8 12 0.666666666666667 2.607 4.6029919447641 62465 NOUN 7.0
a love love 115711 2568 3.80796831732 SBC030.trn 38 1370.06 1370.44 0.38 4 43180 DANNY 65 66 0.984848484848485 2.90499999999997 22.7194492254735 37396 NOUN 5.0
a person person 96439 21155 1.51703439995 SBC032.trn 118 101.777 101.947 0.17 6 44952 TOM_3 13 13 1.0 0.5870000000000029 22.1465076660987 38946 NOUN 3.0
another one one 887537 4589 5.26478807521 SBC059.trn 1008 1530.1329999999996 1530.3829999999996 0.25 3 82199 JO 7 7 1.0 1.42000000000007 4.929577464788482 73257 NOUN 6.0
that question question 123605 4557 3.300426485 SBC021.trn 306 1429.1529999999998 1429.6329999999996 0.48 8 30903 WALT 8 8 1.0 1.90000000000009 4.21052631578927 25850 NOUN 7.0
that kind kind 151774 12715 2.47961017342 SBC026.trn 47 460.658 460.798 0.14 4 36088 DAN 7 11 0.6363636363636359 1.54300000000001 7.12896953985739 30702 NOUN 3.0
an addiction addiction 3525 440 2.08086098833 SBC051.trn 269 521.984 522.534 0.55 9 70911 BERNARD 5 8 0.625 1.98000000000002 4.040404040404002 62748 NOUN 4.0
the unit unit 15657 3654 1.45509564337 SBC016.trn 123 243.524 243.784 0.26 4 21863 BRAD 5 9 0.555555555555556 2.13800000000001 4.20954162768942 17402 NOUN 4.0
the pier pier 1332 1087 0.203259963979 SBC045.trn 14 65.61 66.23 0.62 4 62599 PATRICK 4 5 0.8 2.2729799999999902 2.19975538720095 55121 NOUN 2.0
the boat boat 20212 9218 0.785118393131 SBC051.trn 305 583.006 583.3361 0.3301 4 70981 FRAN 15 15 1.0 1.0300999999999498 14.5616930395115 62810 NOUN 2.0
the back back 454295 41050 2.40395593086 SBC048.trn 621 967.522 967.732 0.21 4 66685 DAN 3 3 1.0 0.459999999999923 6.52173913043588 58882 NOUN 2.0
a couple couple 66193 46389 0.355512355009 SBC049.trn 654 1055.145 1055.365 0.22 6 69272 JOHN 3 5 0.6 0.940000000000055 5.3191489361699 61260 NOUN 2.0
the pants pant 9038 681 2.58563088382 SBC049.trn 428 662.658 663.058 0.4 5 68855 ALLEN 9 9 1.0 1.4571000000000802 6.1766522544777205 60871 NOUN 8.0
the expectation expectation 3118 1262 0.904494006517 SBC026.trn 51 525.314 526.0840000000002 0.77 11 35228 PATTY 6 8 0.75 2.6799999999999504 2.9850746268657296 29867 NOUN 5.0
a lot lot 218294 198792 0.0935837261019 SBC029.trn 440 1210.94 1211.26 0.32 3 41492 LARRY 13 15 0.866666666666667 2.42999999999984 6.17283950617326 35737 NOUN 7.0
the form form 57074 11815 1.57497876082 SBC012.trn 82 534.77 534.97 0.2 4 14320 MONTOYA 7 9 0.7777777777777779 1.42000000000007 6.33802816901376 12730 NOUN 2.0
the world world 285997 169354 0.523990122547 SBC035.trn 595 919.996 920.386 0.39 5 49241 STEPHANIE 12 12 1.0 3.730000000000021 3.21715817694368 42826 NOUN 10.0
the way way 419794 134756 1.13629837906 SBC005.trn 10 97.60999 97.75999 0.15 3 5627 PAMELA 4 4 1.0 0.489990000000006 8.16343190677351 4658 NOUN 3.0
a heart heart 68930 5190 2.58635779972 SBC024.trn 254 1302.04 1302.32 0.28 5 33937 JENNIFER 5 7 0.7142857142857142 1.10000000000014 6.36363636363557 28628 NOUN 4.0
the back back 454295 41050 2.40395593086 SBC011.trn 440 1151.4 1151.87 0.47 4 13854 SAM 9 9 1.0 1.59000000000015 5.66037735849005 12316 NOUN 8.0
a lot lot 218294 198792 0.0935837261019 SBC015.trn 806 1299.86 1300.19 0.33 3 21332 JOANNE 3 8 0.375 1.8099999999999496 4.41988950276256 16910 NOUN 2.0
that question question 123605 4557 3.300426485 SBC026.trn 16 258.866 259.236 0.37 8 35960 PATTY 10 11 0.9090909090909092 0.779999999999973 14.1025641025646 30580 NOUN 2.0
that leg leg 15892 110 4.97309075114 SBC057.trn 256 1241.085 1241.635 0.55 3 78293 NICK 3 4 0.75 1.529 2.61608894702421 69652 NOUN 2.0
the color color 33819 7739 1.47475029444 SBC049.trn 90 86.221 86.551 0.33 5 66948 LUCY 3 3 1.0 0.6989800000000059 4.29196829666081 59108 NOUN 2.0
these men man 130259 3244 3.69271763988 SBC030.trn 38 1044.35 1044.6 0.25 3 42299 DANNY 8 9 0.8888888888888891 1.05000000000018 8.57142857142709 36528 NOUN 2.0
